run_id,model,variant,context_len,bandwidth_mbps,kv_redundancy,steps,max_seq_len,state_bytes,t_state_ms,transfer_mbps,t_cmd_ms,t_recover_ms,stall_time_ms,apply_seen,apply_line,root_exit,wall_ms,eval_tokens_s,pred_tokens_s,post_recovery_tokens_s,avg_pred_ms_after_apply,reject_count,output_dir
boundary_20260526_081611,3B,with_shadow_kv,128,1000,2,24,2048,1179648,0.0,0.0,52.60753631591797,2116.565942764282,52.60753631591797,True,b01ab_boundary_20260526_081611_edgevisor_boundar_n3: 🧭 [plan][apply] node=3 stage=1 epoch=1 layer=11 pos=7 kind=head headMove=1 ffnMove=0 from=4 to=3 (gqaGroup=3),0,50499.645948410034,0.0,0.0,0.5808391417247506,1721.6470588235295,0,/home/cc/yhbian/B01/edgevisor_boundary_results/boundary_20260526_081611/edgevisor_boundary_condition/3B/with_shadow_kv_ctx128_bw1000
boundary_20260526_081611,3B,without_shadow_transfer,128,1000,0,24,2048,1179648,244.46702003479004,38.60309664124428,47.90830612182617,2852.595567703247,292.3753261566162,True,b01ab_boundary_20260526_081611_edgevisor_boundar_n3: 🧭 [plan][apply] node=3 stage=1 epoch=1 layer=11 pos=7 kind=head headMove=1 ffnMove=0 from=4 to=3 (gqaGroup=3),0,58116.03021621704,0.0,0.0,0.4872037371392543,2052.529411764706,0,/home/cc/yhbian/B01/edgevisor_boundary_results/boundary_20260526_081611/edgevisor_boundary_condition/3B/without_shadow_transfer_ctx128_bw1000
