run_id,model,context_len,bandwidth_mbps,repeat,state_bytes,t_transfer_ms,transfer_mbps,ok,output_dir
boundary_20260526_081611,3B,128,1000,1,1179648,119.1701889038086,79.19081178613786,True,/home/cc/yhbian/B01/edgevisor_boundary_results/boundary_20260526_081611/transfer_microbench/3B
boundary_20260526_081611,3B,512,1000,1,4718592,163.8932228088379,230.32517973015547,True,/home/cc/yhbian/B01/edgevisor_boundary_results/boundary_20260526_081611/transfer_microbench/3B
